"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","chain-prev","none","","rwmutex-r10w100","pnml","tg,bs,hf","0.190","","","","","","230","220","440","440","0.420","1124","883","4920","6922","205060","0.65","2896856","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","2D8_gradient_40x40_10","pnml","tg,bs,hf","3.100","","","","","","1600","12324","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","none","","rwmutex-r10w100","pnml","tg,bs,hf","0.160","","","","","","230","220","2420","2420","0.590","1124","883","4920","6922","205060","0.79","2898924","","","","","","","","",
"performance","ootime","explore","chain","none","","erk-100000","pnml","tg,bs,hf","0.000","","","","","","11","11","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","chain","none","","soli2_counter","pnml","tg,bs,hf","0.010","","","","","","75","92","","","","","","","","","489.42","3844932","","","","","","","","",
"performance","ootime","explore","chain-prev","none","","angiogenesis-25","pnml","tg,bs,hf","0.010","","","","","","39","64","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","none","","MAPK-160","pnml","tg,bs,hf","0.000","","","","","","22","30","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","none","","RAS-R-3","pnml","tg,bs,hf","0.000","","","","","","12","8","32","32","0.000","20","33","60","76","44","0.00","1832332","","","","","","","","",
"performance","ootime","explore","bfs","none","","20-100_phaseVariation","pnml","tg,bs,hf","234.670","","","","","","1202","13457","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","SwimmingPool-5","pnml","tg,bs,hf","0.000","","","","","","9","7","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","chain","none","","PolyORB-LF-S06-J06-T08-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","CircularTrain-096","pnml","tg,bs,hf","0.000","","","","","","192","96","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","none","","Kanban-500","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
