"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state_vector_length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus"
"performance","ootime","explore","chain","sat-like","40","true","true","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","940.960","894","14334","","","","","","","","","1797.29","3216844","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.010","192","96","30840","30840","19.560","2.59130027829661e+21","16297","896","1102","928","19.59","2983812",
"performance","ootime","explore","chain","sat-like","40","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1766.72","3939272","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","2D8_gradient_10x10_10.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","28100","28100","23.000","42634215112710","6490","58140","52668","45144","23.06","2944400",
"performance","done","","chain","sat-like","40","true","true","cs_repetitions-4-unfolded.pnml","117","176","624","0","tg,bs,hf","0.020","117","176","4803","4803","512.420","30948223090688","42093","3322","3981","3856","512.47","3365680",
"performance","done","","chain-prev","sat-like","40","true","true","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","420","420","0.200","2501413200","1437","1505","1365","2048","0.20","2889172",
"performance","done","","chain-prev","sat-like","40","true","true","Philosophers-2000.pnml","10000","10000","32000","0","tg,bs,hf","7.450","10000","10000","29958","29958","130.850","1.74787125172265161e+954","66773","64000","88468","56000","170.25","4454884",
"performance","error","boostperm","bfs","sat-like","40","true","true","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","0.01","80","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","10-100_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","7.780","302","3137","","","","","","","","","1443.19","3978728","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","0.660","2127","1674","","","","","","","","","1778.49","3966096","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","sg-10-5-10.pnml","1380","1640","6560","0","tg,bs,hf","0.300","1380","1640","","","","","","","","","1786.34","3957408","","","","","","",
"performance","error","badmodel","chain-prev","sat-like","40","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","92","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","40","true","true","rwmutex-r1000w10.pnml","3020","2020","26040","0","tg,bs,hf","306.040","3020","2020","","","","","","","","","1796.49","3885952","","","","","","",
"statistics","done","","chain","sat-like","40","true","true","2-10_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.020","14","65","325","325","0.760","98254","5453","4354","4698","28572","1.06","2892216","7216","45616","61315","1177","862247","1380220",
"performance","done","","bfs-prev","sat-like","40","true","true","RAS-R-5.pnml","20","12","50","0","tg,bs,hf","0.000","20","12","192","192","0.010","112","61","100","128","76","0.01","2735140",
"performance","ootime","explore","chain","sat-like","40","true","true","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1795.48","3922456","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","raft_07.pnml","253","442","1664","253","tg,bs,hf","0.070","253","442","22700","22700","1462.900","3.55265029627049e+35","659990","2206","1616","1616","1463.22","3944292",
"performance","done","","chain-prev","sat-like","40","true","true","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.020","131","210","964","964","2.690","1830519","30896","1580","2166","1380","2.75","2893892",
"performance","ootime","explore","chain","sat-like","40","true","true","PolyORB-LF-S04-J04-T10-unfolded.pnml","870","5034","34774","0","tg,bs,hf","49.650","870","5034","","","","","","","","","1796.02","3070776","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","Kanban-100.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1760.83","3939256","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","12273","12273","1.360","25632","4349","1158","1838","955","1.39","2896508",
"performance","done","","chain","sat-like","40","true","true","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.000","32","45","495","495","0.040","832","842","436","894","766","0.04","2718940",
"performance","ootime","explore","chain","sat-like","40","true","true","5-100_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.360","77","677","","","","","","","","","1790.77","3947116","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","SwimmingPool-8.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1782.00","3941132","","","","","","",
"statistics","done","","chain","sat-like","40","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.100","231","202","7618","7618","1.680","25632","4349","1158","1838","955","2.02","2893924","4833","37950","81956","239","1653145","2386454",
"statistics","done","","chain-prev","sat-like","40","true","true","erk-000100.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","2222","2222","484.390","15914114086","26361","61250","58984","14522386","484.71","3939200","379861","3084210","15085165","49386","656316460","820821937",
"performance","ootime","explore","chain","sat-like","40","true","true","philo_dyn-3-unfolded.pnml","30","84","564","0","tg,bs,hf","0.010","30","84","","","","","","","","","1784.35","3940340","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","10830","10830","1203.370","478293389221095","24492","25435","20770","128280","1203.39","3941464",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","590.10","3946608","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.670","108","2228","","","","","","","","","1796.87","3276292","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.720","1992","3096","","","","","","","","","1795.61","3089036","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.290","400","2964","","","","","","","","","1768.89","3958184","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","24","24","0.000","8","19","40","50","28","0.00","1205064",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1780.08","3941028","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.670","1019","850","","","","","","","","","1792.59","3728880","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","BridgeAndVehicles-V50-P20-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","33.900","168","5408","","","","","","","","","1797.11","3523812","","","","","","",
"statistics","done","","bfs","sat-like","40","true","true","Vasy2003.pnml","485","776","2809","485","tg,bs,hf","1.310","485","776","60783","60783","168.000","9.7947391476109e+21","55228","4038","2760","2694","169.70","3256448","647469","13776630","5150244","866","352284706","246994703",
"performance","done","","chain","sat-like","40","true","true","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.000","41","55","216","216","0.010","1863","464","390","539","340","0.03","2787348",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","PolyORB-LF-S02-J06-T08-unfolded.pnml","690","1434","6564","0","tg,bs,hf","0.880","690","1434","","","","","","","","","1796.36","3921384","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","raft_10.pnml","508","868","3359","508","tg,bs,hf","0.290","508","868","","","","","","","","","1761.17","3945412","","","","","","",
"performance","sigsegfault","","bfs","sat-like","40","true","true","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","81.300","6020","4020","","","","","","","","","274.73","4095724","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","40","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1199.680","2702","30977","","","","","","","","","1286.38","2001252","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.300","400","2964","","","","","","","","","1743.89","3958160","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-LF-S06-J06-T04-unfolded.pnml","506","7154","59824","0","tg,bs,hf","167.940","506","7154","","","","","","","","","1783.56","3723604","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1793.54","3939180","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","circadian_clock-000100.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","3264","3264","17.990","42040402004","1018","8024","4064","1062924","17.99","3210108",
"performance","done","","bfs-prev","sat-like","40","true","true","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.380","77","677","15154","15154","80.130","476429500890","33465","27556","41685","161242","80.58","3791476",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","14.390","618","3190","","","","","","","","","1796.35","3466492","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.120","480","690","","","","","","","","","1797.27","3104980","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","81.210","4030","4020","208906","208906","295.880","3024","21592","96120","136126","4100060","389.05","3248744",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","2D8_gradient_5x5_350.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1782.86","3941932","","","","","","",
"performance","error","badmodel","chain-prev","sat-like","40","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","88","","","","","","",
"statistics","ootime","explore","chain-prev","sat-like","40","true","true","circadian_clock-001000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1783.28","3943344","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","0.760","1330","2030","","","","","","","","","1793.78","3958944","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","circadian_clock-000001.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","224","224","0.010","128","28","104","104","60","0.01","2507608",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1759.17","3941300","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","16.070","2651","5050","","","","","","","","","1797.06","3458200","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","4032","4032","22.300","42734935","11992","2999","2744","4011","22.31","3050740",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","5-100_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.370","77","677","","","","","","","","","1774.59","3947096","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","RAS-C-3.pnml","18","12","48","0","tg,bs,hf","0.000","18","12","156","156","0.000","92","55","96","132","98","0.00","2632724",
"performance","done","","bfs","sat-like","40","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.010","192","96","30840","30840","20.620","2.59130027829661e+21","16297","896","1102","928","20.64","2983812",
"performance","done","","bfs","sat-like","40","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","86.590","4030","4020","209116","209116","289.480","3024","21592","96120","136126","4100060","385.11","3249912",
"performance","done","","bfs","sat-like","40","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","14544","14544","688.730","1.75295157137163e+19","30600","205200","198288","190944","688.76","3735072",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","rwmutex-r1000w10.pnml","3020","2020","26040","0","tg,bs,hf","16.160","3020","2020","","","","","","","","","1797.00","2984732","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.080","217","420","","","","","","","","","1791.43","3944660","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.110","1536","768","","","","","","","","","1781.36","3947424","","","","","","",
