"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","done","","bfs","sat-like","","true","true","RAS-R-50.pnml","200","102","500","0","tg,bs,hf","0.040","200","102","2","2","0.000","2","203","6","6","2","1","0.07","2405200","22","11252","14021","7.36658","7.41536",
"performance","done","","bfs-prev","sat-like","","true","true","parking_4_32.pnml","529","785","2329","529","tg,bs,hf","0.750","529","785","39323","39323","42.020","3.67024772332339e+32","54182","3326","2243","2138","1","42.95","3065552","2962","1050546","1114232","94.547949","107.99207",
"performance","ootime","noresponse","chain","sat-like","","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","257.640","1600","12324","","","","","","","","","","","","2680","32948755","35614414","197.0817432","209.8546478","","","","","","",
"performance","sigsegfault","sendinfo","bfs","sat-like","","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","","","","","","","","","","0.01","1409308","22","3307","4116","7.2025","7.2855","","","","","","",
"statistics","ootime","noresponse","chain","sat-like","","true","true","2-100_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.010","14","65","","","","","","","","","","","","375","71234","76580","29.8244","30.8728","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","16.860","752","1572","","","","","","","","","","","","6433","10002668","11466880","369.24071","390.65901","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","raft_09.pnml","413","710","2728","413","tg,bs,hf","1.000","413","710","","","","","","","","","","","","3178","2599401","2847065","151.36619","163.93644","","","","","","",
"statistics","done","","chain","sat-like","","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.020","25","144","3348","3348","5.430","1.75295157137163e+19","30600","205200","198288","190944","50","5.63","2910400","235","36030","38877","18.1947","19.0888","30600","14589676","252020","5442","5981829",
"performance","ootime","noresponse","bfs","sat-like","","true","true","2-100_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.020","14","65","","","","","","","","","","","","375","71234","76580","29.8244","30.8728","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.010","50","50","246","246","0.020","59049","295","320","441","280","1","0.04","2893668","43","5119","6902","12.281","12.545",
"performance","ootime","noresponse","chain","sat-like","","true","true","lamport_fmea-5.pnml","174","318","1380","0","tg,bs,hf","0.220","174","318","","","","","","","","","","","","1166","458017","492352","71.50122","76.4953","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","2.520","834","1242","","","","","","","","","","","","4915","3513362","3852541","211.04765","224.46947","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.010","41","55","475","475","0.030","1863","464","390","539","340","1","0.04","2660004","257","23334","27708","34.344","37.228",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","7.420","1330","2030","","","","","","","","","","","","7650","8262952","8875588","248.25682","260.51487","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","BridgeAndVehicles-V80-P50-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","173.800","198","3728","","","","","","","","","","","","25372","251141673","253654200","321.625763","330.661343","","","","","","",
"performance","done","","chain","sat-like","","true","true","sg-2-1-2.pnml","68","72","288","0","tg,bs,hf","0.020","68","72","9962","9962","2.050","2085423232578","5924","2936","2704","3616","6","2.09","2906452","150","15297","19703","18.6636","19.7121",
"performance","ootime","noresponse","bfs","sat-like","","true","true","2D8_gradient_50x50_50.pnml","2500","19404","38808","0","tg,bs,hf","","","","","","","","","","","","","","","3540","66243354","72222634","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","railroad-100-pt.pnml","1018","10506","62728","0","tg,bs,hf","","","","","","","","","","","","","","","63681","1563541711","1587555913","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","2-100_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.010","14","65","","","","","","","","","","","","375","71234","76580","29.8244","30.8728","","","","","","",
"performance","done","","chain","sat-like","","true","true","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.010","32","45","970","970","0.030","832","842","436","894","766","1","0.06","2891564","261","25435","29194","30.341","33.072",
"performance","ootime","noresponse","bfs","sat-like","","true","true","simple_lbs-20.pnml","194","2205","15678","0","tg,bs,hf","63.440","194","2205","","","","","","","","","","","","16680","112293389","114291717","247.486509","257.14009","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.880","100","440","","","","","","","","","","","","2952","2729502","2863802","77.88344","80.31839","","","","","","",
"performance","done","","chain","sat-like","","true","true","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","1.860","77","677","130620","130620","40.250","476385615597","33456","27538","41685","135869","25","42.17","3075800","4074","6756238","7028284","125.55066","134.52321",
"performance","ootime","noresponse","chain","sat-like","","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","","","","97876","933055714","960957326","","","","","","","","",
"performance","done","","bfs","sat-like","","true","true","dekker-15.pnml","75","255","1830","0","tg,bs,hf","0.260","75","255","11821","11821","25.740","278528","174024","2820","3229","738630","1","26.07","2959432","1682","887942","945043","57.28736","59.10158",
"performance","error","boostperm","chain","sat-like","","true","true","eratosthenes-100.pnml","99","283","849","0","tg,bs,hf","","","","","","","","","","","","","0.09","5604","679","170365","192288","61.5158","66.5827","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","7.720","400","2964","","","","","","","","","","","","1261","3808882","4068552","87.782393","92.746572","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","sg-4-2-4.pnml","240","272","1088","0","tg,bs,hf","0.180","240","272","","","","","","","","","","","","300","113924","135389","32.90438","35.39355","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","HouseConstruction-500.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","32","1041","1252","6.505","6.829","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","rwmutex-r10w20.pnml","70","60","540","0","tg,bs,hf","0.040","70","60","","","","","","","","","","0.05","1788064","646","187098","206308","66.0433","72.1268","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","dekker-100.pnml","500","10200","80200","0","tg,bs,hf","","","","","","","","","","","","","","","70872","1616424237","1632254849","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","2D8_gradient_40x40_10.pnml","1600","12324","24648","0","tg,bs,hf","258.890","1600","12324","","","","","","","","","","","","2680","32948755","35614414","197.0817432","209.8546478","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","SwimmingPool-5.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","2.29","2911500","17","351","477","6.667","7.016","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V20-P20-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","1.630","68","548","","","","","","","","","","","","3622","5018385","5143012","100.73459","104.52946","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","71.070","302","3137","","","","","","","","","","","","18909","121916909","126498451","445.149675","480.242399","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.280","100","684","","","","","","","","","","","","690","416815","452605","45.01069","47.83562","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-5.pnml","25","25","80","0","tg,bs,hf","0.000","25","25","124","124","0.010","243","135","160","222","140","1","0.01","2868776","45","2401","3210","11.485","11.875",
"statistics","done","","chain","sat-like","","true","true","FMS-20.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","464","464","0.200","6029168852784","5747","4555","4245","9983","20","0.32","2899404","27","736","983","5.637","5.834","5767","387524","97554","2502","312823",
"performance","ootime","noresponse","chain","sat-like","","true","true","soli2.pnml","74","92","552","0","tg,bs,hf","0.050","74","92","","","","","","","","","","","","344","83082","103838","48.7799","51.3407","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","angiogenesis-25.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","","","","206","14587","16457","18.274","19.476","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","echo-d2r19.pnml","3455","2730","15940","0","tg,bs,hf","94.160","3455","2730","1478","1478","5.120","4","4196","36","8574","1474","1","102.37","3100116","2066","8867991","11531699","193.402621","205.055501",
"performance","error","boostperm","chain-prev","sat-like","","true","true","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","","0.51","9356","2565","832640","906518","80.73111","89.47212","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","2.310","1536","768","3","3","0.200","2","1544","8","12","3","2","2.96","2903284","48","101397","124722","10.513579","10.548631",
"performance","done","","bfs-prev","sat-like","","true","true","2-10_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.010","14","65","267","267","0.160","7716","3723","4328","4617","17471","12","0.18","2894240","375","71234","76580","29.8244","30.8728",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","162.220","2651","5050","","","","","","","","","","","","27573","217229256","227607171","590.119417","609.421616","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","1263","1263","0.080","7424","631","258","338","260","2","0.09","2893372","96","3949","4922","14.647","15.415",
"statistics","ootime","noresponse","chain-prev","sat-like","","true","true","PolyORB-LF-S06-J06-T06-unfolded.pnml","700","10740","89778","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","","true","true","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.250","265","206","155","155","0.030","3","451","30","879","151","1","0.30","2895292","786","316801","404332","83.04875","87.38846",
"performance","ootime","noresponse","chain","sat-like","","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","","","","","","","","","","","","206","14587","16457","18.274","19.476","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","FMS-500.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","","","","27","736","983","5.637","5.834","","","","","","",
