"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_30x30_150.pnml","900","6844","13688","0","tg,bs,hf","1.020","900","6844","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","2.470","834","1242","","","","","","","","","","","","4915","3513362","3852541","211.04765","224.46947","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","12.800","554","2998","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","384","384","0.010","2895018","432","580","525","543","5","0.02","2893212","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","17","526","725","6.696","6.919","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.160","230","220","5118","5118","0.570","1124","883","4920","6922","205060","1","0.77","2896840","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2D8_gradient_40x40_10.pnml","1600","12324","24648","0","tg,bs,hf","3.240","1600","12324","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.160","230","220","5130","5130","0.820","1124","883","4920","6922","205060","1","1.04","2896844","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.020","75","92","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","angiogenesis-25.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","MAPK-160.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","RAS-R-3.pnml","12","8","30","0","tg,bs,hf","0.000","12","8","46","46","0.000","20","33","60","76","44","1","0.00","2016628","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","20-100_phaseVariation.pnml","1202","13457","93395","0","tg,bs,hf","211.700","1202","13457","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","SwimmingPool-5.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.000","192","96","12452","12452","10.700","2.59130027829661e+21","16297","896","1102","928","2","10.73","3033400","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","2D8_gradient_10x10_10.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","13300","13300","5.130","42634215112710","6490","58140","52668","45144","10","5.20","2936076","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","cs_repetitions-4-unfolded.pnml","117","176","624","0","tg,bs,hf","0.010","117","176","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","417","417","0.060","2501413200","1437","1505","1365","2048","10","0.06","2893232","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","Philosophers-2000.pnml","10000","10000","32000","0","tg,bs,hf","7.520","10000","10000","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","5","true","false","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","","0.01","92","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","10-100_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","7.310","302","3137","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","0.640","2127","1674","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","sg-10-5-10.pnml","1380","1640","6560","0","tg,bs,hf","0.310","1380","1640","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","parking_4_32.pnml","529","785","2329","529","tg,bs,hf","0.110","529","785","49941","49941","33.660","3.67024772332339e+32","54182","3326","2243","2138","1","33.93","3205272","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","5","true","false","rwmutex-r1000w10.pnml","3020","2020","26040","0","tg,bs,hf","","","","","","","","","","","","","","","31035","327644880","328328688","47.7841699","","","","","","","",
"statistics","done","","chain","sat-like","5","true","false","2-10_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.020","14","65","265","265","0.250","7716","3723","4328","4617","17471","12","0.37","2896260","375","71234","76580","29.8244","30.8728","3723","394789","11484","1185","626280",
"performance","done","","bfs-prev","sat-like","5","true","false","RAS-R-5.pnml","20","12","50","0","tg,bs,hf","0.000","20","12","160","160","0.000","112","61","100","128","76","1","0.00","2862624","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","raft_07.pnml","253","442","1664","253","tg,bs,hf","0.070","253","442","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.030","131","210","2585","2585","2.500","1830519","30896","1580","2166","1380","1","2.57","2901584","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-LF-S04-J04-T10-unfolded.pnml","870","5034","34774","0","tg,bs,hf","46.030","870","5034","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","Kanban-100.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","5602","5602","0.980","25632","4349","1158","1838","955","1","1.02","2899724","","","","","",
"performance","done","","chain","sat-like","5","true","false","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.000","32","45","773","773","0.040","832","842","436","894","766","1","0.04","2893488","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","5-100_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.330","77","677","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","SwimmingPool-8.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","chain","sat-like","5","true","false","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","5200","5200","0.930","25632","4349","1158","1838","955","1","1.17","2897852","366","66279","77742","23.19464","24.96889","4841","1065112","59270","239","1675339",
"statistics","done","","chain-prev","sat-like","5","true","false","erk-000100.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","1435","1435","70.380","15914114086","26361","61250","58984","14522386","100","70.63","3811692","17","526","725","6.696","6.919","374611","26228355","4696973","43492","31004541",
"performance","done","","chain","sat-like","5","true","false","philo_dyn-3-unfolded.pnml","30","84","564","0","tg,bs,hf","0.000","30","84","652","652","0.040","325","602","516","1698","1743","1","0.06","2894268","","","","","",
"performance","done","","bfs","sat-like","5","true","false","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","3942","3942","26.790","478293389221095","24492","25435","20770","128280","40","26.81","3405384","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","5","true","false","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.230","168","592","","","","","","","","","","302.14","3842756","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.940","108","2228","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.770","1992","3096","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.290","400","2964","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","28","28","0.000","8","19","40","50","28","1","0.01","1234216","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.600","1019","850","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V50-P20-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","39.650","168","5408","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs","sat-like","5","true","false","Vasy2003.pnml","485","776","2809","485","tg,bs,hf","1.220","485","776","150961","150961","168.520","9.7947391476109e+21","55228","4038","2760","2694","1","170.04","3829232","3363","2204119","2325933","132.57034","157.78672","285625","211088534","3222206","866","149447463",
"performance","done","","chain","sat-like","5","true","false","shared_memory-pt-5.pnml","41","55","200","0","tg,bs,hf","0.000","41","55","310","310","0.030","1863","464","390","539","340","1","0.03","2894296","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S02-J06-T08-unfolded.pnml","690","1434","6564","0","tg,bs,hf","0.910","690","1434","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","raft_10.pnml","508","868","3359","508","tg,bs,hf","0.260","508","868","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","","bfs","sat-like","5","true","false","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","63.650","6020","4020","","","","","","","","","","112.48","3455712","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.290","400","2964","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-LF-S06-J06-T04-unfolded.pnml","506","7154","59824","0","tg,bs,hf","181.480","506","7154","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","circadian_clock-000100.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","2972","2972","6.010","42040402004","1018","8024","4064","1062924","100","6.02","3050864","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.340","77","677","64099","64099","47.840","476385615597","33456","27538","41685","135869","25","48.24","3297592","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","16.510","618","3190","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.090","480","690","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","95.380","4030","4020","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2D8_gradient_5x5_350.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","parking_4_32.pnml","529","785","2329","529","tg,bs,hf","0.100","529","785","49941","49941","35.140","3.67024772332339e+32","54182","3326","2243","2138","1","35.41","3205304","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","circadian_clock-001000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","","","","32","1009","1382","8.268","8.642","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","0.770","1330","2030","","","","","","","","","","","","","","","","","","","","","","",
